id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
782,141801,Московская область,город Дмитров,поселок Татищево,46415000671,46715000771,c64cc792-d888-4e57-a361-7e68294e6187,5004500042400,56.424556,37.444817,565955,5007
783,141800,Московская область,город Дмитров,поселок Участок N 7,46415000713,46715000813,c7f42292-2c5a-4e24-8d6f-3df0b785d6e4,5004500059200,56.49203,37.44223,565955,5007
784,141832,Московская область,город Дмитров,поселок фабрики Первое Мая,46415000715,46715000815,ca6da8a0-b748-47b5-8a6b-c24f725efa67,5004500048400,56.389279,37.471039,565955,5007
785,141800,Московская область,город Дмитров,поселок Федоровка,46415000717,46715000817,9f54c29f-fa43-4759-ad97-846e974996a1,5004500059400,,,565955,5007
786,141800,Московская область,город Дмитров,поселок Филимоново,46415000725,46715000825,fd79e7a6-0b30-4fbb-a8d6-cd3dcd9eb2a8,5004500044500,56.3476745,37.5266195,565955,5007
787,141800,Московская область,город Дмитров,поселок Фофаново,46415000729,46715000829,cbb58e95-6e95-43d6-b554-668af9fad223,5004500069200,56.3476745,37.5266195,565955,5007
788,141850,Московская область,город Дмитров,рабочий посёлок Деденево,46415556000,46715000056,324814da-cfaa-468a-8465-aacfc0e68ecc,5004500049100,56.243024,37.516727,565955,5007
789,141860,Московская область,город Дмитров,рабочий посёлок Икша,46415561000,46715000061,a80b4763-07ed-4b1b-9418-2c00b73ccdce,5004500052600,56.188082,37.473869,557382,5007
790,141865,Московская область,город Дмитров,рабочий посёлок Некрасовский,46415566000,46715000066,032808b2-e583-4351-ac92-4b7b3c98fd26,5004500058500,56.08666,37.49753,522803,5007
791,141880,Московская область,город Дмитров,село Абрамцево,46415000005,46715000105,14b1ed9d-42d3-40fb-be78-e46f44b85096,5004500057800,56.40527,37.23754,565955,5007
792,141851,Московская область,город Дмитров,село Батюшково,46415000053,46715000153,ca8892b0-a165-4d1b-8eef-623e8fb2f6ba,5004500053900,56.231388,37.546048,565955,5007
793,141870,Московская область,город Дмитров,село Белый Раст,46415000059,46715000159,5721dc1a-8e4d-4040-a832-bfe5ca00e5e9,5004500062600,56.12989,37.404133,565955,5007
794,141800,Московская область,город Дмитров,село Борисово,46415000081,46715000181,c1beb6b6-83ae-4818-b95e-c6080359da72,5004500070400,56.325041,37.565173,565955,5007
795,141880,Московская область,город Дмитров,село Ведерницы,46415000113,46715000213,ab7c3d63-aaba-41c9-bd7e-597b54446668,5004500078200,56.388372,37.214265,565955,5007
796,141800,Московская область,город Дмитров,село Внуково,46415000119,46715000219,d7b5ec3b-3ffe-4280-ac9f-0b23283d71ad,5004500040500,56.363095,37.583436,565955,5007
797,141820,Московская область,город Дмитров,село Вороново,46415000123,46715000223,8674feb6-a2b0-4733-87c8-49f7fde77c23,5004500042300,56.373913,37.682233,565955,5007
798,141800,Московская область,город Дмитров,село Глухово,46415000137,46715000237,0bcf3236-fb7c-4a89-84ef-ae70b8e9d882,5004500075600,,,565955,5007
799,141800,Московская область,город Дмитров,село Горки,46415000157,46715000257,7af92cb9-e61b-4580-9f5c-760e22e349dd,5004500071000,,,565955,5007
800,141821,Московская область,город Дмитров,село Жестылево,46415000213,46715000313,d9aec2d0-2cd7-45e1-8b74-20e1f6da90cd,5004500059100,56.404458,37.64816,565955,5007
801,141800,Московская область,город Дмитров,село Ивановское,46415000231,46715000331,fd7cff1c-8790-4d13-b1ac-54683a3db210,5004500046100,56.396169,37.127272,565955,5007
802,141800,Московская область,город Дмитров,село Ивлево,46415000237,46715000337,db671aa8-5b82-4c64-bd8e-dd6cda7c9d7e,5004500045400,56.393389,37.038662,565955,5007
803,141800,Московская область,город Дмитров,село Игнатово,46415000243,46715000343,261bf648-b8e4-4110-ad65-b8c92ccaee21,5004500043400,56.174885,37.533517,565955,5007
804,141800,Московская область,город Дмитров,село Ильино,46415000247,46715000347,e6a530c1-0692-441c-b011-c367e126d7c5,5004500043300,56.501541,37.778766,565955,5007
805,141800,Московская область,город Дмитров,село Ильинское,46415000249,46715000349,dbc2bd04-4f21-4490-9e5d-6fb08c365f5d,5004500042800,56.293667,37.62334,565955,5007
806,141829,Московская область,город Дмитров,село Костино,46415000301,46715000401,34f6e138-b1b9-474a-bdf3-4ad02ceee3bf,5004500046700,56.309313,37.713708,565955,5007
807,141833,Московская область,город Дмитров,село Куликово,46415000319,46715000419,b64281e4-f37e-47d8-b100-b86b03f34022,5004500053600,56.449643,37.292571,565955,5007
808,141880,Московская область,город Дмитров,село Медведева Пустынь,46415000567,46715000667,ace062dc-96cd-497d-bb5c-28a19bd8f2e6,5004500079800,56.527669,37.1211,565955,5007
809,141800,Московская область,город Дмитров,село Озерецкое,46415000483,46715000583,b471c540-db5c-44c9-8c59-99d2b2ff8e4b,5004500072600,56.070656,37.384441,565955,5007
810,141893,Московская область,город Дмитров,село Ольгово,46415000485,46715000585,13099948-93ce-4f78-b2c7-9f4046fbec12,5004500071800,56.270101,37.342185,565955,5007
811,141825,Московская область,город Дмитров,село Орудьево,46415000499,46715000599,2be82c07-d910-4a4a-9492-7d3c4eff6d7a,5004500074700,56.438159,37.49806,514719,5007
812,141800,Московская область,город Дмитров,село Пересветово,46415000511,46715000611,cbee2c88-eebf-4ca7-81b5-33ddd9ab16fa,5004500064000,56.400419,37.557906,565955,5007
813,141801,Московская область,город Дмитров,село Подчерково,46415000535,46715000635,f45cf3e2-8a7c-4347-bcc8-648820baf2f7,5004500074800,56.378928,37.551025,565955,5007
814,141892,Московская область,город Дмитров,село Подъячево,46415000537,46715000637,cddd1671-9456-414e-9820-d13586d9117f,5004500072300,56.262177,37.249901,565955,5007
815,141880,Московская область,город Дмитров,село Покровское,46415000541,46715000641,b4f9a2d6-78bc-468a-8d0a-ff2cc4a9b958,5004500079200,56.412472,37.049828,565955,5007
816,141880,Московская область,город Дмитров,село Рогачево,46415000581,46715000681,5c9d9270-f3a2-49ad-87ef-89d7b6aab58c,5004500056400,56.47175,37.09107,565955,5007
817,141891,Московская область,город Дмитров,село Семеновское,46415000623,46715000723,c84f5284-244c-4c50-96cd-cf0db4863ea9,5004500057300,56.323245,37.124906,565955,5007
818,141800,Московская область,город Дмитров,село Синьково,46415000627,46715000727,b0c49e02-3714-454a-b59c-3dab4f19c9cc,5004500063000,56.388726,37.303171,565955,5007
819,141822,Московская область,город Дмитров,село Тимоново,46415000683,46715000783,27468014-4c12-474d-abb9-6b197dece7a1,5004500041400,56.448494,37.69958,565955,5007
820,141800,Московская область,город Дмитров,село Трехсвятское,46415000697,46715000797,c92934cc-c128-4842-b2d2-f20db4703948,5004500060700,56.491051,37.057841,565955,5007
821,141891,Московская область,город Дмитров,село Турбичево,46415000703,46715000803,4494940a-be40-4fd4-9a29-5f7fa17318c2,5004500053800,56.329747,37.193792,565955,5007
822,141892,Московская область,город Дмитров,село Храброво,46415000743,46715000843,717ebd49-f93f-4e49-bbbf-91c995fe1c65,5004500044200,56.237622,37.24947,565955,5007
823,141880,Московская область,город Дмитров,село Чернеево,46415000751,46715000851,5767a20c-968b-4240-becb-8cb47bf1b19a,5004500077000,56.459308,37.026229,565955,5007
824,141823,Московская область,город Дмитров,село Якоть,46415000785,46715000885,3d8bd972-d91a-44e3-861c-f12cd94b0630,5004500049300,56.423929,37.616458,565955,5007
825,141880,Московская область,город Дмитров,хутор Назарово,46415000423,46715000523,f7251af3-027a-416c-a629-19f9028c72de,5004500055400,56.3476745,37.5266195,565955,5007
826,141700,Московская область,город Долгопрудный,,46416000000,46716000001,dcf522ad-e032-4db9-9dbb-e30d2cddfadb,5000002900000,55.938561,37.510098,565614,5047
827,142000,Московская область,город Домодедово,,46409000000,46709000001,d177d438-ea69-4169-854c-d4512d7c8ebe,5000000100000,55.436402,37.766567,565381,5009
828,142032,Московская область,город Домодедово,деревня Авдотьино,46409000006,46709000106,029b3915-b9ef-4201-9289-0f6b19642569,5000000103000,55.423642,37.721633,565381,5009
829,142074,Московская область,город Домодедово,деревня Акулинино,46409000011,46709000111,a7ea82ff-b624-41a8-9260-fad4fed665b5,5000000103500,55.302366,37.737453,565381,5009
830,142050,Московская область,город Домодедово,деревня Артемьево,46409000016,46709000116,c57b6e86-a7e5-4cd0-b051-49a81daacc30,5000000103600,55.337967,37.86769,565381,5009
